station_id,station_name,province,district,rain_total,status,timestamp,data_time
Bãi Thơm,Bãi Thơm,An_Giang,đặc khu Phú Quốc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
An Thới,An Thới,An_Giang,đặc khu Phú Quốc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Cửa Cạn,Cửa Cạn,An_Giang,đặc khu Phú Quốc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Lại Sơn,Lại Sơn,An_Giang,đặc khu Kiên Hải,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Thuận Hòa,Thuận Hòa,An_Giang,xã Tân Thạnh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
An Ninh KV3,An Ninh KV3,An_Giang,xã An Minh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Vĩnh Thuận,Vĩnh Thuận,An_Giang,xã Vĩnh Phong,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Gò Quao,Gò Quao,An_Giang,xã Gò Quao,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Vĩnh Xương,Vĩnh Xương,An_Giang,xã Vĩnh Xương,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Vĩnh Hoà Hưng,Vĩnh Hoà Hưng,An_Giang,xã Vĩnh Hòa Hưng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Tà Lọt,Tà Lọt,An_Giang,xã Núi Cấm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Hồ Soài Check,Hồ Soài Check,An_Giang,xã Tri Tôn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Nhơn Hội,Nhơn Hội,An_Giang,xã Nhơn Hội,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Châu Phong,Châu Phong,An_Giang,xã Châu Phong,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Giồng Riềng,Giồng Riềng,An_Giang,xã Thạnh Hưng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
An Nông,An Nông,An_Giang,phường Tịnh Biên,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Núi Sập,Núi Sập,An_Giang,xã Thoại Sơn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Tri Tôn,Tri Tôn,An_Giang,xã Hòn Đất,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Mỹ Hội Đông,Mỹ Hội Đông,An_Giang,xã Nhơn Mỹ,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
An Hảo,An Hảo,An_Giang,xã Núi Cấm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Hội An,Hội An,An_Giang,xã Hội An,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Hồ Ô Thum,Hồ Ô Thum,An_Giang,xã Ô Lâm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Hồ Núi Dài 2,Hồ Núi Dài 2,An_Giang,xã Ba Chúc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Cô Tô,Cô Tô,An_Giang,xã Cô Tô,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Vĩnh Điền,Vĩnh Điền,An_Giang,xã An Biên,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Thới Sơn,Thới Sơn,An_Giang,phường Thới Sơn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Tấn Mỹ,Tấn Mỹ,An_Giang,xã Cù Lao Giêng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Bãi Thơm,Bãi Thơm,An_Giang,đặc khu Phú Quốc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
An Thới,An Thới,An_Giang,đặc khu Phú Quốc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Cửa Cạn,Cửa Cạn,An_Giang,đặc khu Phú Quốc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Lại Sơn,Lại Sơn,An_Giang,đặc khu Kiên Hải,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Thuận Hòa,Thuận Hòa,An_Giang,xã Tân Thạnh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
An Ninh KV3,An Ninh KV3,An_Giang,xã An Minh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Vĩnh Thuận,Vĩnh Thuận,An_Giang,xã Vĩnh Phong,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Gò Quao,Gò Quao,An_Giang,xã Gò Quao,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Vĩnh Xương,Vĩnh Xương,An_Giang,xã Vĩnh Xương,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Vĩnh Hoà Hưng,Vĩnh Hoà Hưng,An_Giang,xã Vĩnh Hòa Hưng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Tà Lọt,Tà Lọt,An_Giang,xã Núi Cấm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Hồ Soài Check,Hồ Soài Check,An_Giang,xã Tri Tôn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Nhơn Hội,Nhơn Hội,An_Giang,xã Nhơn Hội,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Châu Phong,Châu Phong,An_Giang,xã Châu Phong,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Giồng Riềng,Giồng Riềng,An_Giang,xã Thạnh Hưng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
An Nông,An Nông,An_Giang,phường Tịnh Biên,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Núi Sập,Núi Sập,An_Giang,xã Thoại Sơn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Tri Tôn,Tri Tôn,An_Giang,xã Hòn Đất,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Mỹ Hội Đông,Mỹ Hội Đông,An_Giang,xã Nhơn Mỹ,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
An Hảo,An Hảo,An_Giang,xã Núi Cấm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Hội An,Hội An,An_Giang,xã Hội An,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Hồ Ô Thum,Hồ Ô Thum,An_Giang,xã Ô Lâm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Hồ Núi Dài 2,Hồ Núi Dài 2,An_Giang,xã Ba Chúc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Cô Tô,Cô Tô,An_Giang,xã Cô Tô,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Vĩnh Điền,Vĩnh Điền,An_Giang,xã An Biên,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Thới Sơn,Thới Sơn,An_Giang,phường Thới Sơn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Tấn Mỹ,Tấn Mỹ,An_Giang,xã Cù Lao Giêng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:18:06
Bãi Thơm,Bãi Thơm,An_Giang,đặc khu Phú Quốc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 14:49:34
An Thới,An Thới,An_Giang,đặc khu Phú Quốc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 14:49:34
Cửa Cạn,Cửa Cạn,An_Giang,đặc khu Phú Quốc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 14:49:34
Lại Sơn,Lại Sơn,An_Giang,đặc khu Kiên Hải,0.0,Không mưa,20/03/2026 19:00,20/03/2026 14:49:34
Thuận Hòa,Thuận Hòa,An_Giang,xã Tân Thạnh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 14:49:34
