station_id,station_name,province,district,rain_total,status,timestamp,data_time
Giồng Trôm,Giồng Trôm,Vinh_Long,xã Giồng Trôm,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Định Trung,Định Trung,Vinh_Long,xã Thạnh Trị,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Trà Ôn,Trà Ôn,Vinh_Long,xã Trà Ôn,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Bến Gia,Bến Gia,Vinh_Long,phường Trường Long Hòa,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Mỏ Cày,Mỏ Cày,Vinh_Long,xã Mỏ Cày,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Vĩnh Long,Vĩnh Long,Vinh_Long,xã Song Phú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Tiểu Cần,Tiểu Cần,Vinh_Long,xã Tiểu Cần,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Phú Khánh,Phú Khánh,Vinh_Long,xã Đại Điền,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Cẩm Sơn,Cẩm Sơn,Vinh_Long,xã Hương Mỹ,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Hương Mỹ,Hương Mỹ,Vinh_Long,xã Hương Mỹ,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Tân Phú,Tân Phú,Vinh_Long,xã Tân Phú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
TP. Bến Tre,TP. Bến Tre,Vinh_Long,phường An Hội,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
An Ngãi Trung,An Ngãi Trung,Vinh_Long,xã An Ngãi Trung,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Trà Cú,Trà Cú,Vinh_Long,xã Trà Cú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:06:09
Giồng Trôm,Giồng Trôm,Vinh_Long,xã Giồng Trôm,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
Định Trung,Định Trung,Vinh_Long,xã Thạnh Trị,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
Trà Ôn,Trà Ôn,Vinh_Long,xã Trà Ôn,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
Bến Gia,Bến Gia,Vinh_Long,phường Trường Long Hòa,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
Mỏ Cày,Mỏ Cày,Vinh_Long,xã Mỏ Cày,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
Vĩnh Long,Vĩnh Long,Vinh_Long,xã Song Phú,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
Tiểu Cần,Tiểu Cần,Vinh_Long,xã Tiểu Cần,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
Phú Khánh,Phú Khánh,Vinh_Long,xã Đại Điền,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
Cẩm Sơn,Cẩm Sơn,Vinh_Long,xã Hương Mỹ,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
Hương Mỹ,Hương Mỹ,Vinh_Long,xã Hương Mỹ,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
Tân Phú,Tân Phú,Vinh_Long,xã Tân Phú,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
TP. Bến Tre,TP. Bến Tre,Vinh_Long,phường An Hội,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
An Ngãi Trung,An Ngãi Trung,Vinh_Long,xã An Ngãi Trung,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
Trà Cú,Trà Cú,Vinh_Long,xã Trà Cú,0.0,Không mưa,19/03/2026 22:28,19/03/2026 22:28:43
4a485da18733,Giồng Trôm,Vinh Long,xã Giồng Trôm,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
58767301e6f2,Định Trung,Vinh Long,xã Thạnh Trị,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
aee888255a86,Trà Ôn,Vinh Long,xã Trà Ôn,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
60931fc8599e,Bến Gia,Vinh Long,phường Trường Long Hòa,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
6d009ba98411,Mỏ Cày,Vinh Long,xã Mỏ Cày,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
5f8cf2112883,Vĩnh Long,Vinh Long,xã Song Phú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
056616d2e17a,Tiểu Cần,Vinh Long,xã Tiểu Cần,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
f736bd50628c,Phú Khánh,Vinh Long,xã Đại Điền,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
ff41f2328ca5,Cẩm Sơn,Vinh Long,xã Hương Mỹ,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
9f925874938d,Hương Mỹ,Vinh Long,xã Hương Mỹ,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
a9e3d33e7009,Tân Phú,Vinh Long,xã Tân Phú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
89efea780049,TP. Bến Tre,Vinh Long,phường An Hội,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
da611cdf6790,An Ngãi Trung,Vinh Long,xã An Ngãi Trung,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
496d63d98947,Trà Cú,Vinh Long,xã Trà Cú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:28:14
Giồng Trôm,Giồng Trôm,Vinh_Long,xã Giồng Trôm,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Định Trung,Định Trung,Vinh_Long,xã Thạnh Trị,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Trà Ôn,Trà Ôn,Vinh_Long,xã Trà Ôn,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Bến Gia,Bến Gia,Vinh_Long,phường Trường Long Hòa,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Mỏ Cày,Mỏ Cày,Vinh_Long,xã Mỏ Cày,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Vĩnh Long,Vĩnh Long,Vinh_Long,xã Song Phú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Tiểu Cần,Tiểu Cần,Vinh_Long,xã Tiểu Cần,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Phú Khánh,Phú Khánh,Vinh_Long,xã Đại Điền,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Cẩm Sơn,Cẩm Sơn,Vinh_Long,xã Hương Mỹ,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Hương Mỹ,Hương Mỹ,Vinh_Long,xã Hương Mỹ,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Tân Phú,Tân Phú,Vinh_Long,xã Tân Phú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
TP. Bến Tre,TP. Bến Tre,Vinh_Long,phường An Hội,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
An Ngãi Trung,An Ngãi Trung,Vinh_Long,xã An Ngãi Trung,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Trà Cú,Trà Cú,Vinh_Long,xã Trà Cú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:41:44
Giồng Trôm,Giồng Trôm,Vinh_Long,xã Giồng Trôm,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
Định Trung,Định Trung,Vinh_Long,xã Thạnh Trị,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
Trà Ôn,Trà Ôn,Vinh_Long,xã Trà Ôn,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
Bến Gia,Bến Gia,Vinh_Long,phường Trường Long Hòa,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
Mỏ Cày,Mỏ Cày,Vinh_Long,xã Mỏ Cày,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
Vĩnh Long,Vĩnh Long,Vinh_Long,xã Song Phú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
Tiểu Cần,Tiểu Cần,Vinh_Long,xã Tiểu Cần,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
Phú Khánh,Phú Khánh,Vinh_Long,xã Đại Điền,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
Cẩm Sơn,Cẩm Sơn,Vinh_Long,xã Hương Mỹ,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
Hương Mỹ,Hương Mỹ,Vinh_Long,xã Hương Mỹ,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
Tân Phú,Tân Phú,Vinh_Long,xã Tân Phú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
TP. Bến Tre,TP. Bến Tre,Vinh_Long,phường An Hội,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
An Ngãi Trung,An Ngãi Trung,Vinh_Long,xã An Ngãi Trung,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
Trà Cú,Trà Cú,Vinh_Long,xã Trà Cú,0.0,Không mưa,19/03/2026 19:00,19/03/2026 22:45:19
