station_id,station_name,province,district,rain_total,status,timestamp,data_time
Phường 8,Phường 8,Ca_Mau,phường Bạc Liêu,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
An Xuyên,An Xuyên,Ca_Mau,phường An Xuyên,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Nguyễn Phích,Nguyễn Phích,Ca_Mau,xã Nguyễn Phích,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Ninh Thạnh Lợi,Ninh Thạnh Lợi,Ca_Mau,xã Ninh Thạnh Lợi,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Châu Thới,Châu Thới,Ca_Mau,xã Châu Thới,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Tân Phong,Tân Phong,Ca_Mau,xã Phong Thạnh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Khánh Bình,Khánh Bình,Ca_Mau,xã Khánh Bình,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Định Thành,Định Thành,Ca_Mau,xã Định Thành,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Ngã Tư Ninh Quới,Ngã Tư Ninh Quới,Ca_Mau,xã Ninh Quới,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Điền Hải,Điền Hải,Ca_Mau,xã Long Điền,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Hàm Rồng,Hàm Rồng,Ca_Mau,xã Năm Căn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Phó Sinh,Phó Sinh,Ca_Mau,xã Phước Long,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Lâm Hải,Lâm Hải,Ca_Mau,xã Đất Mới,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Cái Cùng,Cái Cùng,Ca_Mau,xã Vĩnh Hậu,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Cầu số 2,Cầu số 2,Ca_Mau,xã Vĩnh Mỹ,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Tân Hưng,Tân Hưng,Ca_Mau,xã Tân Hưng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Tân Tiến,Tân Tiến,Ca_Mau,xã Tân Tiến,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Phong Thạnh Đông,Phong Thạnh Đông,Ca_Mau,phường Láng Tròn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Hiệp Thành,Hiệp Thành,Ca_Mau,phường Hiệp Thành,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Tân Thành,Tân Thành,Ca_Mau,phường Tân Thành,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Phú Hưng,Phú Hưng,Ca_Mau,xã Lương Thế Trân,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Biển Bạch,Biển Bạch,Ca_Mau,xã Biển Bạch,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Ngọc Chánh,Ngọc Chánh,Ca_Mau,xã Thanh Tùng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Khánh An,Khánh An,Ca_Mau,xã Khánh An,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Lý Văn Lâm,Lý Văn Lâm,Ca_Mau,phường Lý Văn Lâm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
Hưng Hội,Hưng Hội,Ca_Mau,xã Hưng Hội,0.0,Không mưa,20/03/2026 19:00,20/03/2026 13:14:47
