station_id,station_name,province,district,rain_total,status,timestamp,data_time
Vân Đình,Vân Đình,Hà Nội,xã Vân Đình,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Sóc Sơn,Sóc Sơn,Hà Nội,xã Sóc Sơn,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Trâu Quỳ,Trâu Quỳ,Hà Nội,xã Gia Lâm,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Phúc Thọ,Phúc Thọ,Hà Nội,xã Phúc Lộc,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Hương Sơn,Hương Sơn,Hà Nội,xã Hương Sơn,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Thường Tín,Thường Tín,Hà Nội,xã Thường Tín,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Đông Anh,Đông Anh,Hà Nội,xã Đông Anh,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Hoài Đức,Hoài Đức,Hà Nội,xã Sơn Đồng,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Xuân Mai,Xuân Mai,Hà Nội,xã Xuân Mai,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Thanh Trì,Thanh Trì,Hà Nội,xã Thanh Trì,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Bất Bạt,Bất Bạt,Hà Nội,xã Bất Bạt,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Kim Anh,Kim Anh,Hà Nội,xã Nội Bài,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Quốc Oai,Quốc Oai,Hà Nội,xã Kiều Phú,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Quảng Oai,Quảng Oai,Hà Nội,xã Quảng Oai,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Thạch Thất,Thạch Thất,Hà Nội,xã Thạch Thất,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Chúc Sơn,Chúc Sơn,Hà Nội,phường Chương Mỹ,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Liên Mạc,Liên Mạc,Hà Nội,phường Thượng Cát,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Phú Xuyên,Phú Xuyên,Hà Nội,xã Phượng Dực,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Cầu Rậm,Cầu Rậm,Hà Nội,xã Hồng Sơn,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
Suối Hai,Suối Hai,Hà Nội,xã Bất Bạt,0.0,Không mưa,16/02/2026 19:00,16/02/2026 09:39:03
