station_id,station_name,province,province_std,district,latitude,longitude,timestamp,data_time,data_source,data_quality,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability,status,_source_file,_file_date,error_reason,_province_std
CT_BT,Quận Bình Thủy - Cần Thơ,Cần Thơ,Can Tho,Bình Thủy,10.0816,105.7378,2026-03-19 13:07:01,2026-02-18 00:00:00,openmeteo,high,25.2,32.3,23.6,27.7,68.0,81.0,46.0,64.9,1011.6,1013.2,1009.1,1011.1,14.3,20.6,8.8,16.2,107.0,91.9,0.0,0.0,0.0,0.0,0.0,99.0,100.0,20.0,92.7,9.8,9.8,9.8,9.8,5,Không mưa,Bao_cao_Can_Tho_20260319_130702.csv,20260319,,Can Tho
CT_BT,Quận Bình Thủy - Cần Thơ,Cần Thơ,Can Tho,Bình Thủy,10.0816,105.7378,2026-03-19 13:07:01,2026-02-18 01:00:00,openmeteo,high,25.5,32.3,23.6,27.7,71.0,81.0,46.0,64.9,1011.2,1013.2,1009.1,1011.1,17.2,20.6,8.8,16.2,108.0,91.9,0.0,0.0,0.0,0.0,0.0,99.0,100.0,20.0,92.7,9.3,9.3,9.3,9.3,5,Không mưa,Bao_cao_Can_Tho_20260319_130702.csv,20260319,,Can Tho
CT_BT,Quận Bình Thủy - Cần Thơ,Cần Thơ,Can Tho,Bình Thủy,10.0816,105.7378,2026-03-19 13:07:01,2026-02-18 02:00:00,openmeteo,high,25.4,32.3,23.6,27.7,71.0,81.0,46.0,64.9,1010.8,1013.2,1009.1,1011.1,18.3,20.6,8.8,16.2,106.0,91.9,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0,92.7,9.3,9.3,9.3,9.3,5,Không mưa,Bao_cao_Can_Tho_20260319_130702.csv,20260319,,Can Tho
CT_BT,Quận Bình Thủy - Cần Thơ,Cần Thơ,Can Tho,Bình Thủy,10.0816,105.7378,2026-03-19 13:07:01,2026-02-18 03:00:00,openmeteo,high,25.2,32.3,23.6,27.7,71.0,81.0,46.0,64.9,1010.3,1013.2,1009.1,1011.1,17.8,20.6,8.8,16.2,102.0,91.9,0.0,0.0,0.0,0.0,0.0,98.0,100.0,20.0,92.7,9.3,9.3,9.3,9.3,5,Không mưa,Bao_cao_Can_Tho_20260319_130702.csv,20260319,,Can Tho
CT_BT,Quận Bình Thủy - Cần Thơ,Cần Thơ,Can Tho,Bình Thủy,10.0816,105.7378,2026-03-19 13:07:01,2026-02-18 04:00:00,openmeteo,high,24.9,32.3,23.6,27.7,72.0,81.0,46.0,64.9,1010.2,1013.2,1009.1,1011.1,15.5,20.6,8.8,16.2,93.0,91.9,0.0,0.0,0.0,0.0,0.0,99.0,100.0,20.0,92.7,9.2,9.2,9.2,9.2,0,Không mưa,Bao_cao_Can_Tho_20260319_130702.csv,20260319,,Can Tho
CT_BT,Quận Bình Thủy - Cần Thơ,Cần Thơ,Can Tho,Bình Thủy,10.0816,105.7378,2026-03-19 13:07:01,2026-02-18 05:00:00,openmeteo,high,24.4,32.3,23.6,27.7,73.0,81.0,46.0,64.9,1010.3,1013.2,1009.1,1011.1,12.0,20.6,8.8,16.2,77.0,91.9,0.0,0.0,0.0,0.0,0.0,99.0,100.0,20.0,92.7,9.1,9.1,9.1,9.1,0,Không mưa,Bao_cao_Can_Tho_20260319_130702.csv,20260319,,Can Tho
CT_BT,Quận Bình Thủy - Cần Thơ,Cần Thơ,Can Tho,Bình Thủy,10.0816,105.7378,2026-03-19 13:07:01,2026-02-18 06:00:00,openmeteo,high,23.6,32.3,23.6,27.7,78.0,81.0,46.0,64.9,1011.0,1013.2,1009.1,1011.1,8.8,20.6,8.8,16.2,75.0,91.9,0.0,0.0,0.0,0.0,0.0,97.0,100.0,20.0,92.7,8.3,8.3,8.3,8.3,0,Không mưa,Bao_cao_Can_Tho_20260319_130702.csv,20260319,,Can Tho
CT_BT,Quận Bình Thủy - Cần Thơ,Cần Thơ,Can Tho,Bình Thủy,10.0816,105.7378,2026-03-19 13:07:01,2026-02-18 07:00:00,openmeteo,high,24.2,32.3,23.6,27.7,81.0,81.0,46.0,64.9,1011.9,1013.2,1009.1,1011.1,10.4,20.6,8.8,16.2,64.0,91.9,0.0,0.0,0.0,0.0,0.0,97.0,100.0,20.0,92.7,7.8,7.8,7.8,7.8,0,Không mưa,Bao_cao_Can_Tho_20260319_130702.csv,20260319,,Can Tho
CT_BT,Quận Bình Thủy - Cần Thơ,Cần Thơ,Can Tho,Bình Thủy,10.0816,105.7378,2026-03-19 13:07:01,2026-02-18 08:00:00,openmeteo,high,26.0,32.3,23.6,27.7,75.0,81.0,46.0,64.9,1012.6,1013.2,1009.1,1011.1,10.0,20.6,8.8,16.2,70.0,91.9,0.0,0.0,0.0,0.0,0.0,98.0,100.0,20.0,92.7,8.8,8.8,8.8,8.8,5,Không mưa,Bao_cao_Can_Tho_20260319_130702.csv,20260319,,Can Tho
CT_BT,Quận Bình Thủy - Cần Thơ,Cần Thơ,Can Tho,Bình Thủy,10.0816,105.7378,2026-03-19 13:07:01,2026-02-18 09:00:00,openmeteo,high,27.7,32.3,23.6,27.7,70.0,81.0,46.0,64.9,1013.1,1013.2,1009.1,1011.1,12.0,20.6,8.8,16.2,74.0,91.9,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0,92.7,9.5,9.5,9.5,9.5,5,Không mưa,Bao_cao_Can_Tho_20260319_130702.csv,20260319,,Can Tho
