station_id,station_name,province,district,rain_total,status,timestamp,data_time
a0fde396a7f6,Đồng Tâm,Hà Giang,xã Đồng Tâm,6.4,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
1a6895a09766,Bản Díu,Hà Giang,xã Bản Díu,4.4,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
6087074839e3,Tân Nam 2,Hà Giang,xã Tân Nam,4.0,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
2432c6091267,Việt Vinh,Hà Giang,xã Việt Vinh,3.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
5f5a228c1cb6,Thị trấn Cốc Pài,Hà Giang,thị trấn Cốc Pài,3.0,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
28c7b8a0c767,Phú Nam 1,Hà Giang,xã Phú Nam,3.0,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
7557ed17ddbf,Vĩnh Phúc,Hà Giang,xã Vĩnh Phúc,2.6,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
eafe120d5924,Nậm Ty,Hà Giang,xã Nậm Ty,2.4,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
10b64cfbf5df,Tiên Nguyên,Hà Giang,xã Tiên Nguyên,2.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
07f9ea692d8b,Thông Nguyên,Hà Giang,xã Thông Nguyên,1.4,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
61608a704512,Yên Phong,Hà Giang,xã Yên Phong,1.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
04ef4b252263,Phú Nam 2,Hà Giang,xã Phú Nam,1.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
799ea57d92fd,Yên Cường,Hà Giang,xã Yên Cường,1.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
648988173bdc,Thượng Sơn 1,Hà Giang,xã Thượng Sơn,1.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
7bb613bbe3a9,Yên Phú,Hà Giang,thị trấn Yên Phú,0.4,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
c3cf0d5d0549,Nấm Dẩn 2,Hà Giang,xã Nấm Dẩn,0.4,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
791657e5685b,Thượng Sơn,Hà Giang,xã Thượng Sơn,0.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
693669ad19af,Cốc Rế,Hà Giang,xã Cốc Rế,0.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
b04206f19db6,Thuận Hòa,Hà Giang,xã Thuận Hòa,0.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
95366aa22f88,Nàng Đôn,Hà Giang,xã Nàng Đôn,0.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
bdba43b6d4fa,Vĩ Thượng,Hà Giang,xã Vĩ Thượng,0.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
e16ac9ff9d45,Lạc Nông 1,Hà Giang,xã Lạc Nông,0.2,Mưa nhỏ,10/03/2026 19:00,10/03/2026 19:14:30
13564345613d,Huyện Bắc Mê,Hà Giang,thị trấn Yên Phú,0.0,Không mưa,10/03/2026 19:00,10/03/2026 19:14:30
3548ec56ac12,Nậm Ban,Hà Giang,xã Nậm Ban,0.0,Không mưa,10/03/2026 19:00,10/03/2026 19:14:30
