station_id,station_name,province,province_std,district,latitude,longitude,timestamp,data_time,data_source,data_quality,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability,status,_source_file,_file_date,error_reason,_province_std
CM_CM,Huyện Cái Nước - Cà Mau,Cà Mau,Ca Mau,Cái Nước,9.0,105.0333,2026-03-20 00:19:21,2026-03-19 01:19:21,statistical,medium,27.9,35.9,26.2,30.4,84.0,85.0,66.0,76.0,1016.0,1020.0,1007.0,1013.7,4.7,5.8,1.0,3.2,203.0,246.4,0.0,7.9,2.5,1.4,32.6,65.0,76.0,46.0,59.8,9.6,15.5,9.6,12.7,5,Không mưa,Bao_cao_Ca_Mau_20260320_001944.csv,20260320,,Ca Mau
CM_CM,Huyện Cái Nước - Cà Mau,Cà Mau,Ca Mau,Cái Nước,9.0,105.0333,2026-03-20 00:19:21,2026-03-19 02:19:21,statistical,medium,28.0,35.9,26.2,30.4,81.0,85.0,66.0,76.0,1014.0,1020.0,1007.0,1013.7,1.5,5.8,1.0,3.2,212.0,246.4,2.5,7.9,2.5,1.4,32.6,70.0,76.0,46.0,59.8,12.4,15.5,9.6,12.7,10,Mưa,Bao_cao_Ca_Mau_20260320_001944.csv,20260320,,Ca Mau
CM_CM,Huyện Cái Nước - Cà Mau,Cà Mau,Ca Mau,Cái Nước,9.0,105.0333,2026-03-20 00:19:21,2026-03-19 03:19:21,statistical,medium,26.2,35.9,26.2,30.4,69.0,85.0,66.0,76.0,1018.0,1020.0,1007.0,1013.7,1.5,5.8,1.0,3.2,156.0,246.4,0.0,7.9,2.5,1.4,32.6,60.0,76.0,46.0,59.8,15.5,15.5,9.6,12.7,5,Không mưa,Bao_cao_Ca_Mau_20260320_001944.csv,20260320,,Ca Mau
CM_CM,Huyện Cái Nước - Cà Mau,Cà Mau,Ca Mau,Cái Nước,9.0,105.0333,2026-03-20 00:19:21,2026-03-19 04:19:21,statistical,medium,27.1,35.9,26.2,30.4,71.0,85.0,66.0,76.0,1017.0,1020.0,1007.0,1013.7,2.9,5.8,1.0,3.2,297.0,246.4,3.4,7.9,2.5,1.4,32.6,48.0,76.0,46.0,59.8,14.2,15.5,9.6,12.7,10,Mưa,Bao_cao_Ca_Mau_20260320_001944.csv,20260320,,Ca Mau
CM_CM,Huyện Cái Nước - Cà Mau,Cà Mau,Ca Mau,Cái Nước,9.0,105.0333,2026-03-20 00:19:21,2026-03-19 05:19:21,statistical,medium,26.9,35.9,26.2,30.4,76.0,85.0,66.0,76.0,1011.0,1020.0,1007.0,1013.7,5.8,5.8,1.0,3.2,95.0,246.4,0.0,7.9,2.5,1.4,32.6,69.0,76.0,46.0,59.8,10.9,15.5,9.6,12.7,5,Không mưa,Bao_cao_Ca_Mau_20260320_001944.csv,20260320,,Ca Mau
CM_CM,Huyện Cái Nước - Cà Mau,Cà Mau,Ca Mau,Cái Nước,9.0,105.0333,2026-03-20 00:19:21,2026-03-19 06:19:21,statistical,medium,27.2,35.9,26.2,30.4,84.0,85.0,66.0,76.0,1007.0,1020.0,1007.0,1013.7,4.4,5.8,1.0,3.2,146.0,246.4,0.0,7.9,2.5,1.4,32.6,76.0,76.0,46.0,59.8,10.8,15.5,9.6,12.7,5,Không mưa,Bao_cao_Ca_Mau_20260320_001944.csv,20260320,,Ca Mau
CM_CM,Huyện Cái Nước - Cà Mau,Cà Mau,Ca Mau,Cái Nước,9.0,105.0333,2026-03-20 00:19:21,2026-03-19 07:19:21,statistical,medium,27.3,35.9,26.2,30.4,80.0,85.0,66.0,76.0,1012.0,1020.0,1007.0,1013.7,4.2,5.8,1.0,3.2,76.0,246.4,6.7,7.9,2.5,1.4,32.6,63.0,76.0,46.0,59.8,12.8,15.5,9.6,12.7,20,Mưa,Bao_cao_Ca_Mau_20260320_001944.csv,20260320,,Ca Mau
CM_CM,Huyện Cái Nước - Cà Mau,Cà Mau,Ca Mau,Cái Nước,9.0,105.0333,2026-03-20 00:19:21,2026-03-19 08:19:21,statistical,medium,31.9,35.9,26.2,30.4,69.0,85.0,66.0,76.0,1017.0,1020.0,1007.0,1013.7,5.4,5.8,1.0,3.2,147.0,246.4,0.0,7.9,2.5,1.4,32.6,52.0,76.0,46.0,59.8,12.5,15.5,9.6,12.7,10,Không mưa,Bao_cao_Ca_Mau_20260320_001944.csv,20260320,,Ca Mau
CM_CM,Huyện Cái Nước - Cà Mau,Cà Mau,Ca Mau,Cái Nước,9.0,105.0333,2026-03-20 00:19:21,2026-03-19 09:19:21,statistical,medium,30.5,35.9,26.2,30.4,77.0,85.0,66.0,76.0,1007.0,1020.0,1007.0,1013.7,4.3,5.8,1.0,3.2,211.0,246.4,0.0,7.9,2.5,1.4,32.6,66.0,76.0,46.0,59.8,12.9,15.5,9.6,12.7,10,Không mưa,Bao_cao_Ca_Mau_20260320_001944.csv,20260320,,Ca Mau
CM_CM,Huyện Cái Nước - Cà Mau,Cà Mau,Ca Mau,Cái Nước,9.0,105.0333,2026-03-20 00:19:21,2026-03-19 10:19:21,statistical,medium,30.9,35.9,26.2,30.4,80.0,85.0,66.0,76.0,1012.0,1020.0,1007.0,1013.7,1.9,5.8,1.0,3.2,304.0,246.4,0.0,7.9,2.5,1.4,32.6,64.0,76.0,46.0,59.8,11.9,15.5,9.6,12.7,10,Không mưa,Bao_cao_Ca_Mau_20260320_001944.csv,20260320,,Ca Mau
