station_id,station_name,province,province_std,district,latitude,longitude,timestamp,data_time,data_source,data_quality,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability,status,_source_file,_file_date,error_reason,_province_std
AG_AT,Huyện An Phú - An Giang,An Giang,An Giang,An Phú,10.8333,105.0833,2026-03-19 12:29:18,2026-03-19 12:15:00,openmeteo,high,32.0,35.7,22.6,28.7,51,94,38,67.2,1011.9,1014.4,1006.6,1010.6,7.4,13.5,1.9,7.3,113,139.4,0.0,0.0,0.0,0.0,0.0,58,97,0,58.4,24.1,24.1,19.9,24.1,10,Không mưa,Bao_cao_20260319_122943.csv,20260319,,An Giang
AG_CL,Huyện Châu Phú - An Giang,An Giang,An Giang,Châu Phú,10.5667,105.1667,2026-03-19 12:29:18,2026-03-19 12:15:00,openmeteo,high,32.0,35.7,22.8,28.7,51,90,36,66.2,1012.0,1014.5,1006.7,1010.7,8.4,13.1,2.1,7.3,100,138.8,0.0,0.1,0.1,0.0,0.3,57,99,10,62.1,24.1,24.1,23.1,24.1,10,Không mưa,Bao_cao_20260319_122943.csv,20260319,,An Giang
AG_CP,Huyện Châu Thành - An Giang,An Giang,An Giang,Châu Thành,10.45,105.25,2026-03-19 12:29:19,2026-03-19 12:15:00,openmeteo,high,31.7,35.3,22.2,28.1,52,96,38,70.2,1012.0,1014.4,1006.7,1010.7,9.1,13.4,1.9,7.1,97,138.9,0.0,0.1,0.1,0.0,0.1,48,100,3,62.6,24.1,24.1,23.1,24.1,10,Không mưa,Bao_cao_20260319_122943.csv,20260319,,An Giang
AG_CT,Huyện Chợ Mới - An Giang,An Giang,An Giang,Chợ Mới,10.5333,105.3833,2026-03-19 12:29:19,2026-03-19 12:15:00,openmeteo,high,31.6,35.2,22.6,28.2,54,95,39,69.7,1012.0,1014.4,1006.6,1010.7,7.8,12.9,2.5,7.2,103,141.2,0.0,0.0,0.0,0.0,0.0,41,100,0,62.5,24.1,24.1,23.7,24.1,10,Không mưa,Bao_cao_20260319_122943.csv,20260319,,An Giang
AG_PT,Huyện Phú Tân - An Giang,An Giang,An Giang,Phú Tân,10.65,105.2833,2026-03-19 12:29:19,2026-03-19 12:15:00,openmeteo,high,32.0,35.9,22.4,28.6,52,94,36,67.3,1012.0,1014.4,1006.6,1010.7,7.9,12.3,1.8,6.9,106,138.4,0.0,0.0,0.0,0.0,0.0,44,99,12,63.8,24.1,24.1,13.3,24.0,10,Không mưa,Bao_cao_20260319_122943.csv,20260319,,An Giang
AG_TV,Huyện Thoại Sơn - An Giang,An Giang,An Giang,Thoại Sơn,10.2667,105.2667,2026-03-19 12:29:20,2026-03-19 12:15:00,openmeteo,high,32.0,35.7,22.9,28.4,51,93,34,68.7,1011.9,1014.3,1006.6,1010.7,9.4,13.1,1.1,7.5,88,126.7,0.0,0.0,0.0,0.0,0.0,59,100,14,66.6,24.1,24.1,10.9,24.0,10,Không mưa,Bao_cao_20260319_122943.csv,20260319,,An Giang
AG_TX,Huyện Tri Tôn - An Giang,An Giang,An Giang,Tri Tôn,10.4167,105.0,2026-03-19 12:29:20,2026-03-19 12:15:00,openmeteo,high,31.8,35.1,23.0,28.4,52,92,39,69.8,1011.9,1014.5,1006.7,1010.8,9.4,13.0,1.5,7.2,94,134.4,0.0,0.0,0.0,0.0,0.0,65,100,14,61.9,24.1,24.1,12.6,24.0,10,Không mưa,Bao_cao_20260319_122943.csv,20260319,,An Giang
AG_TN,Huyện Tịnh Biên - An Giang,An Giang,An Giang,Tịnh Biên,10.55,105.0,2026-03-19 12:29:19,2026-03-19 12:15:00,openmeteo,high,32.5,35.6,23.5,29.0,50,88,37,66.3,1012.0,1014.5,1006.8,1010.8,9.0,13.4,1.8,7.3,95,134.5,0.0,0.1,0.1,0.0,0.1,59,100,11,64.6,24.1,24.1,12.6,24.0,10,Không mưa,Bao_cao_20260319_122943.csv,20260319,,An Giang
AG_CD,Thành phố Châu Đốc - An Giang,An Giang,An Giang,Châu Đốc,10.7,105.1167,2026-03-19 12:29:17,2026-03-19 12:15:00,openmeteo,high,32.2,35.9,22.8,28.9,50,90,35,65.6,1011.9,1014.5,1006.6,1010.6,8.0,13.8,2.2,7.6,108,136.1,0.0,0.1,0.1,0.0,0.1,53,95,6,59.0,24.1,24.1,19.9,24.1,10,Không mưa,Bao_cao_20260319_122943.csv,20260319,,An Giang
AG_LX,Thành phố Long Xuyên - An Giang,An Giang,An Giang,Long Xuyên,10.3865,105.4351,2026-03-19 12:29:17,2026-03-19 12:15:00,openmeteo,high,32.1,35.4,22.5,28.3,52,95,37,68.3,1011.9,1014.4,1006.6,1010.7,7.6,14.3,1.3,7.7,98,133.9,0.0,0.0,0.0,0.0,0.0,41,100,0,62.6,24.1,24.1,23.7,24.1,10,Không mưa,Bao_cao_20260319_122943.csv,20260319,,An Giang
