station_id,station_name,province,province_std,district,latitude,longitude,timestamp,data_time,data_source,data_quality,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability,status,_source_file,_file_date,error_reason,_province_std
LA_DH,Huyện Đức Hòa - Long An,Long An,Long An,Đức Hòa,10.8833,106.4167,2026-03-19 23:31:31,2025-12-20 00:00:00,openmeteo,high,24.2,31.9,22.9,27.0,94.0,98.0,52.0,77.9,1009.4,1010.9,1006.3,1008.8,4.5,10.9,1.4,6.6,233.0,323.7,0.0,0.0,0.0,0.0,0.0,98.0,100.0,50.0,93.7,5.9,5.9,5.9,5.9,10,Không mưa,Bao_cao_Long_An_20260319_233134.csv,20260319,,Long An
LA_DH,Huyện Đức Hòa - Long An,Long An,Long An,Đức Hòa,10.8833,106.4167,2026-03-19 23:31:31,2025-12-20 01:00:00,openmeteo,high,24.2,31.9,22.9,27.0,94.0,98.0,52.0,77.9,1009.0,1010.9,1006.3,1008.8,6.7,10.9,1.4,6.6,232.0,323.7,0.0,0.0,0.0,0.0,0.0,72.0,100.0,50.0,93.7,5.9,5.9,5.9,5.9,10,Không mưa,Bao_cao_Long_An_20260319_233134.csv,20260319,,Long An
LA_DH,Huyện Đức Hòa - Long An,Long An,Long An,Đức Hòa,10.8833,106.4167,2026-03-19 23:31:31,2025-12-20 02:00:00,openmeteo,high,24.1,31.9,22.9,27.0,95.0,98.0,52.0,77.9,1008.5,1010.9,1006.3,1008.8,5.5,10.9,1.4,6.6,232.0,323.7,0.0,0.0,0.0,0.0,0.0,83.0,100.0,50.0,93.7,5.8,5.8,5.8,5.8,10,Không mưa,Bao_cao_Long_An_20260319_233134.csv,20260319,,Long An
LA_DH,Huyện Đức Hòa - Long An,Long An,Long An,Đức Hòa,10.8833,106.4167,2026-03-19 23:31:31,2025-12-20 03:00:00,openmeteo,high,23.6,31.9,22.9,27.0,96.0,98.0,52.0,77.9,1008.2,1010.9,1006.3,1008.8,4.6,10.9,1.4,6.6,288.0,323.7,0.0,0.0,0.0,0.0,0.0,68.0,100.0,50.0,93.7,5.6,5.6,5.6,5.6,10,Không mưa,Bao_cao_Long_An_20260319_233134.csv,20260319,,Long An
LA_DH,Huyện Đức Hòa - Long An,Long An,Long An,Đức Hòa,10.8833,106.4167,2026-03-19 23:31:31,2025-12-20 04:00:00,openmeteo,high,23.2,31.9,22.9,27.0,97.0,98.0,52.0,77.9,1008.3,1010.9,1006.3,1008.8,4.5,10.9,1.4,6.6,293.0,323.7,0.0,0.0,0.0,0.0,0.0,50.0,100.0,50.0,93.7,5.5,5.5,5.5,5.5,10,Không mưa,Bao_cao_Long_An_20260319_233134.csv,20260319,,Long An
LA_DH,Huyện Đức Hòa - Long An,Long An,Long An,Đức Hòa,10.8833,106.4167,2026-03-19 23:31:31,2025-12-20 05:00:00,openmeteo,high,23.0,31.9,22.9,27.0,98.0,98.0,52.0,77.9,1008.7,1010.9,1006.3,1008.8,4.2,10.9,1.4,6.6,280.0,323.7,0.0,0.0,0.0,0.0,0.0,90.0,100.0,50.0,93.7,5.3,5.3,5.3,5.3,10,Không mưa,Bao_cao_Long_An_20260319_233134.csv,20260319,,Long An
LA_DH,Huyện Đức Hòa - Long An,Long An,Long An,Đức Hòa,10.8833,106.4167,2026-03-19 23:31:31,2025-12-20 06:00:00,openmeteo,high,22.9,31.9,22.9,27.0,98.0,98.0,52.0,77.9,1009.3,1010.9,1006.3,1008.8,4.5,10.9,1.4,6.6,286.0,323.7,0.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,93.7,5.3,5.3,5.3,5.3,10,Không mưa,Bao_cao_Long_An_20260319_233134.csv,20260319,,Long An
LA_DH,Huyện Đức Hòa - Long An,Long An,Long An,Đức Hòa,10.8833,106.4167,2026-03-19 23:31:31,2025-12-20 07:00:00,openmeteo,high,23.9,31.9,22.9,27.0,95.0,98.0,52.0,77.9,1009.8,1010.9,1006.3,1008.8,6.7,10.9,1.4,6.6,294.0,323.7,0.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,93.7,5.8,5.8,5.8,5.8,10,Không mưa,Bao_cao_Long_An_20260319_233134.csv,20260319,,Long An
LA_DH,Huyện Đức Hòa - Long An,Long An,Long An,Đức Hòa,10.8833,106.4167,2026-03-19 23:31:31,2025-12-20 08:00:00,openmeteo,high,26.0,31.9,22.9,27.0,82.0,98.0,52.0,77.9,1010.7,1010.9,1006.3,1008.8,5.9,10.9,1.4,6.6,322.0,323.7,0.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,93.7,7.7,7.7,7.7,7.7,5,Không mưa,Bao_cao_Long_An_20260319_233134.csv,20260319,,Long An
LA_DH,Huyện Đức Hòa - Long An,Long An,Long An,Đức Hòa,10.8833,106.4167,2026-03-19 23:31:31,2025-12-20 09:00:00,openmeteo,high,27.5,31.9,22.9,27.0,75.0,98.0,52.0,77.9,1010.9,1010.9,1006.3,1008.8,5.9,10.9,1.4,6.6,342.0,323.7,0.0,0.0,0.0,0.0,0.0,99.0,100.0,50.0,93.7,8.8,8.8,8.8,8.8,5,Không mưa,Bao_cao_Long_An_20260319_233134.csv,20260319,,Long An
