station_id,station_name,province,district,rain_total,status,timestamp,data_time
Giồng Trôm,Giồng Trôm,Vĩnh Long,xã Giồng Trôm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Định Trung,Định Trung,Vĩnh Long,xã Thạnh Trị,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Trà Ôn,Trà Ôn,Vĩnh Long,xã Trà Ôn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Bến Gia,Bến Gia,Vĩnh Long,phường Trường Long Hòa,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Mỏ Cày,Mỏ Cày,Vĩnh Long,xã Mỏ Cày,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Vĩnh Long,Vĩnh Long,Vĩnh Long,xã Song Phú,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Tiểu Cần,Tiểu Cần,Vĩnh Long,xã Tiểu Cần,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Phú Khánh,Phú Khánh,Vĩnh Long,xã Đại Điền,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cẩm Sơn,Cẩm Sơn,Vĩnh Long,xã Hương Mỹ,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Hương Mỹ,Hương Mỹ,Vĩnh Long,xã Hương Mỹ,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Tân Phú,Tân Phú,Vĩnh Long,xã Tân Phú,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
TP. Bến Tre,TP. Bến Tre,Vĩnh Long,phường An Hội,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
An Ngãi Trung,An Ngãi Trung,Vĩnh Long,xã An Ngãi Trung,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Trà Cú,Trà Cú,Vĩnh Long,xã Trà Cú,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cống Phú Phong,Cống Phú Phong,Đồng Tháp,xã Vĩnh Kim,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cụm Thủy nông Gò Công,Cụm Thủy nông Gò Công,Đồng Tháp,phường Bình Xuân,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Sa Đéc,Sa Đéc,Đồng Tháp,phường Sa Đéc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cụm Thủy nông Xuân Hòa,Cụm Thủy nông Xuân Hòa,Đồng Tháp,xã Bình Ninh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
VP CN TN Gò Công,VP CN TN Gò Công,Đồng Tháp,xã Đồng Sơn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cống Tân Thuận Bình,Cống Tân Thuận Bình,Đồng Tháp,xã Tân Thuận Bình,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cống Gia Thuận,Cống Gia Thuận,Đồng Tháp,xã Gia Thuận,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cống Rạch Bùn,Cống Rạch Bùn,Đồng Tháp,xã Tân Điền,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Gò Công Đông,Gò Công Đông,Đồng Tháp,phường Long Thuận,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cụm Thủy nông Cái Bè,Cụm Thủy nông Cái Bè,Đồng Tháp,xã Cái Bè,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cụm Thủy Nông Long Uông,Cụm Thủy Nông Long Uông,Đồng Tháp,xã Tân Hòa,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cái Bè,Cái Bè,Đồng Tháp,xã Cái Bè,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cống số 3 Sông Tra,Cống số 3 Sông Tra,Đồng Tháp,xã Đồng Sơn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Chợ Gạo,Chợ Gạo,Đồng Tháp,xã Chợ Gạo,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cống Rạch Mương,Cống Rạch Mương,Đồng Tháp,xã Tân Phú Đông,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Phú Mỹ,Phú Mỹ,Đồng Tháp,xã Hưng Thạnh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
VP CN Thủy Nông Bảo Định,VP CN Thủy Nông Bảo Định,Đồng Tháp,phường Trung An,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Cụm Thủy nông Vàm Giồng,Cụm Thủy nông Vàm Giồng,Đồng Tháp,xã Vĩnh Hựu,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Ba Láng,Ba Láng,Cần Thơ,phường Cái Răng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Xuân Hòa,Xuân Hòa,Cần Thơ,xã An Lạc Thôn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
Thạnh An,Thạnh An,Cần Thơ,xã Thạnh Quới,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:06
