station_id,station_name,province,district,rain_total,status,timestamp,data_time
Bất Bạt,Bất Bạt,Hà Nội,xã Bất Bạt,2.2,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Quảng Oai,Quảng Oai,Hà Nội,xã Quảng Oai,2.0,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Suối Hai,Suối Hai,Hà Nội,xã Bất Bạt,2.0,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Sóc Sơn,Sóc Sơn,Hà Nội,xã Sóc Sơn,1.8,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Miếu Môn,Miếu Môn,Hà Nội,xã Trần Phú,1.8,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Trâu Quỳ,Trâu Quỳ,Hà Nội,xã Gia Lâm,1.6,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Thanh Trì,Thanh Trì,Hà Nội,xã Thanh Trì,1.6,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Kim Anh,Kim Anh,Hà Nội,xã Nội Bài,1.4,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Thanh Oai,Thanh Oai,Hà Nội,xã Thanh Oai,1.4,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Phúc Thọ,Phúc Thọ,Hà Nội,xã Phúc Lộc,1.2,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Vân Đình,Vân Đình,Hà Nội,xã Vân Đình,1.0,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Liên Mạc,Liên Mạc,Hà Nội,phường Thượng Cát,1.0,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Chợ Cháy,Chợ Cháy,Hà Nội,xã Ứng Hòa,1.0,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Thường Tín,Thường Tín,Hà Nội,xã Thường Tín,0.8,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Hoài Đức,Hoài Đức,Hà Nội,xã Sơn Đồng,0.8,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Quốc Oai,Quốc Oai,Hà Nội,xã Kiều Phú,0.8,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Phú Xuyên,Phú Xuyên,Hà Nội,xã Phượng Dực,0.8,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Đập Đáy,Đập Đáy,Hà Nội,xã Đan Phượng,0.8,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Xuân Mai,Xuân Mai,Hà Nội,xã Xuân Mai,0.6,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Cầu Rậm,Cầu Rậm,Hà Nội,xã Hồng Sơn,0.6,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Thạch Thất,Thạch Thất,Hà Nội,xã Thạch Thất,0.4,Mưa nhỏ,25/02/2026 19:00,25/02/2026 18:10:58
Hương Sơn,Hương Sơn,Hà Nội,xã Hương Sơn,0.0,Không mưa,25/02/2026 19:00,25/02/2026 18:10:58
Đông Anh,Đông Anh,Hà Nội,xã Đông Anh,0.0,Không mưa,25/02/2026 19:00,25/02/2026 18:10:58
