station_id,station_name,province,province_std,district,latitude,longitude,timestamp,data_time,data_source,data_quality,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability,status,_source_file,_file_date,error_reason,_province_std
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ben Tre,Ba Tri,10.0667,106.6,2026-03-20 00:19:26,2026-03-19 01:19:26,statistical,medium,28.7,35.0,24.9,30.1,83.0,85.0,65.0,73.4,1007.0,1020.0,1005.0,1012.4,5.9,5.9,1.0,3.7,293.0,208.8,0.0,7.7,2.2,0.7,15.5,60.0,72.0,50.0,60.0,12.1,16.2,10.1,13.1,5,Không mưa,Bao_cao_Ben_Tre_20260320_001944.csv,20260320,,Ben Tre
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ben Tre,Ba Tri,10.0667,106.6,2026-03-20 00:19:26,2026-03-19 02:19:26,statistical,medium,28.4,35.0,24.9,30.1,70.0,85.0,65.0,73.4,1016.0,1020.0,1005.0,1012.4,5.7,5.9,1.0,3.7,225.0,208.8,0.0,7.7,2.2,0.7,15.5,63.0,72.0,50.0,60.0,12.4,16.2,10.1,13.1,5,Không mưa,Bao_cao_Ben_Tre_20260320_001944.csv,20260320,,Ben Tre
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ben Tre,Ba Tri,10.0667,106.6,2026-03-20 00:19:26,2026-03-19 03:19:26,statistical,medium,24.9,35.0,24.9,30.1,69.0,85.0,65.0,73.4,1016.0,1020.0,1005.0,1012.4,2.4,5.9,1.0,3.7,248.0,208.8,0.0,7.7,2.2,0.7,15.5,64.0,72.0,50.0,60.0,15.4,16.2,10.1,13.1,0,Không mưa,Bao_cao_Ben_Tre_20260320_001944.csv,20260320,,Ben Tre
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ben Tre,Ba Tri,10.0667,106.6,2026-03-20 00:19:26,2026-03-19 04:19:26,statistical,medium,27.4,35.0,24.9,30.1,68.0,85.0,65.0,73.4,1011.0,1020.0,1005.0,1012.4,1.6,5.9,1.0,3.7,63.0,208.8,0.0,7.7,2.2,0.7,15.5,50.0,72.0,50.0,60.0,13.9,16.2,10.1,13.1,5,Không mưa,Bao_cao_Ben_Tre_20260320_001944.csv,20260320,,Ben Tre
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ben Tre,Ba Tri,10.0667,106.6,2026-03-20 00:19:26,2026-03-19 05:19:26,statistical,medium,25.4,35.0,24.9,30.1,73.0,85.0,65.0,73.4,1020.0,1020.0,1005.0,1012.4,5.8,5.9,1.0,3.7,179.0,208.8,0.0,7.7,2.2,0.7,15.5,66.0,72.0,50.0,60.0,12.5,16.2,10.1,13.1,5,Không mưa,Bao_cao_Ben_Tre_20260320_001944.csv,20260320,,Ben Tre
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ben Tre,Ba Tri,10.0667,106.6,2026-03-20 00:19:26,2026-03-19 06:19:26,statistical,medium,27.6,35.0,24.9,30.1,72.0,85.0,65.0,73.4,1009.0,1020.0,1005.0,1012.4,3.6,5.9,1.0,3.7,171.0,208.8,0.0,7.7,2.2,0.7,15.5,56.0,72.0,50.0,60.0,15.0,16.2,10.1,13.1,5,Không mưa,Bao_cao_Ben_Tre_20260320_001944.csv,20260320,,Ben Tre
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ben Tre,Ba Tri,10.0667,106.6,2026-03-20 00:19:26,2026-03-19 07:19:26,statistical,medium,27.3,35.0,24.9,30.1,69.0,85.0,65.0,73.4,1020.0,1020.0,1005.0,1012.4,3.6,5.9,1.0,3.7,58.0,208.8,0.0,7.7,2.2,0.7,15.5,59.0,72.0,50.0,60.0,13.8,16.2,10.1,13.1,5,Không mưa,Bao_cao_Ben_Tre_20260320_001944.csv,20260320,,Ben Tre
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ben Tre,Ba Tri,10.0667,106.6,2026-03-20 00:19:26,2026-03-19 08:19:26,statistical,medium,31.1,35.0,24.9,30.1,66.0,85.0,65.0,73.4,1005.0,1020.0,1005.0,1012.4,4.8,5.9,1.0,3.7,102.0,208.8,0.0,7.7,2.2,0.7,15.5,52.0,72.0,50.0,60.0,15.9,16.2,10.1,13.1,10,Không mưa,Bao_cao_Ben_Tre_20260320_001944.csv,20260320,,Ben Tre
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ben Tre,Ba Tri,10.0667,106.6,2026-03-20 00:19:26,2026-03-19 09:19:26,statistical,medium,29.9,35.0,24.9,30.1,67.0,85.0,65.0,73.4,1018.0,1020.0,1005.0,1012.4,1.1,5.9,1.0,3.7,303.0,208.8,0.0,7.7,2.2,0.7,15.5,61.0,72.0,50.0,60.0,12.8,16.2,10.1,13.1,5,Không mưa,Bao_cao_Ben_Tre_20260320_001944.csv,20260320,,Ben Tre
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ben Tre,Ba Tri,10.0667,106.6,2026-03-20 00:19:26,2026-03-19 10:19:26,statistical,medium,32.1,35.0,24.9,30.1,79.0,85.0,65.0,73.4,1006.0,1020.0,1005.0,1012.4,5.3,5.9,1.0,3.7,213.0,208.8,7.7,7.7,2.2,0.7,15.5,55.0,72.0,50.0,60.0,12.5,16.2,10.1,13.1,25,Mưa,Bao_cao_Ben_Tre_20260320_001944.csv,20260320,,Ben Tre
