station_id,station_name,province,district,rain_total,status,timestamp,data_time
86714a15d469,Đoàn Kết 2,Điện Biên,xã Mường Nhé,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
6888a1489970,Búng Lao 2,Điện Biên,xã Búng Lao,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
7422961be27d,Nà Sáy,Điện Biên,xã Chiềng Sinh,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
21f8359eaff2,Nà Tấu,Điện Biên,xã Nà Tấu,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
6ff6afd73b18,Pa Thơm PCTT,Điện Biên,xã Thanh Yên,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
7211398edf81,Mường Ảng,Điện Biên,xã Mường Ảng,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
c614b6edd8cb,Pú Nhi 2,Điện Biên,xã Pu Nhi,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
261cec9db147,"Na Sang (Mường Chà, Điện Biên)",Điện Biên,xã Na Sang,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
82fc15fd259d,Si Pa Phìn,Điện Biên,xã Si Pa Phìn,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
550492d16ec1,"Nà Khoa (Nậm Pồ, Điện Biên)",Điện Biên,xã Nà Hỳ,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
6d1c0d696c3a,Tả Phìn 1,Điện Biên,xã Sính Phình,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
50990722ebfd,Mường Phăng 1,Điện Biên,xã Mường Phăng,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
9f81ea193f47,Trung Thu,Điện Biên,xã Sính Phình,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
7c507e8a3a58,"Chà Tở (Nậm Pồ, Điện Biên)",Điện Biên,xã Chà Tở,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
7eff0ce4ecfb,Búng Lao 1,Điện Biên,xã Búng Lao,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
0d0ca8172008,Hồ Na Hươm,Điện Biên,xã Núa Ngam,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
8eb29c35758e,"Chà Nưa (Nậm Pồ, Điện Biên)",Điện Biên,xã Mường Chà,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
d302ff218bf5,Xín Chải,Điện Biên,xã Sín Chải,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
d2a98bd2175e,Hồ Nậm Ngám,Điện Biên,xã Pu Nhi,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
4736385804c4,Mường Báng,Điện Biên,xã Tủa Chùa,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
89d7f33bc0ad,"Mường Toong (Mường Nhé, Điện Biên)",Điện Biên,xã Mường Toong,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
9c8a6fce63ea,Phình Sáng 1,Điện Biên,xã Sáng Nhè,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
37e98ff11662,Mường Luân 3,Điện Biên,xã Mường Luân,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
2658b919b27c,Phình Sáng 2,Điện Biên,xã Sáng Nhè,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
f7f702213798,Mường Pồn 2,Điện Biên,xã Mường Pồn,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
40e4d9d2ba2b,"Pá Mỳ (Mường Nhé, Điện Biên)",Điện Biên,xã Nậm Kè,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
393cde7b6e30,"Sen Thượng (Mường Nhé, Điện Biên)",Điện Biên,xã Sín Thầu,0.0,Không mưa,19/03/2026 19:00,19/03/2026 21:32:16
