station_id,station_name,province,district,latitude,longitude,timestamp,data_source,data_quality,data_time,error_reason,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability
AG_AT,Huyện An Phú - An Giang,An Giang,An Phú,10.8333,105.0833,2026-03-10 15:45:52,openmeteo,high,2026-03-10T15:45,,33.8,34.8,22.3,28.2,42,92,36,66.7,1009.3,1015.0,1007.2,1011.4,14.9,18.1,0.4,6.8,53,84.6,0.0,0.3,0.1,0.0,1.0,56,100,0,49.9,24.1,24.1,3.2,23.8,10
AG_CL,Huyện Châu Phú - An Giang,An Giang,Châu Phú,10.5667,105.1667,2026-03-10 15:45:53,openmeteo,high,2026-03-10T15:45,,33.6,34.7,22.3,28.1,43,92,39,67.3,1009.3,1014.9,1007.4,1011.5,10.8,15.3,0.4,6.8,69,89.1,0.0,0.2,0.1,0.0,0.7,56,95,4,54.1,24.1,24.1,6.3,23.8,10
AG_CP,Huyện Châu Thành - An Giang,An Giang,Châu Thành,10.45,105.25,2026-03-10 15:45:54,openmeteo,high,2026-03-10T15:45,,33.1,34.1,22.0,27.6,46,94,41,71.2,1009.4,1014.8,1007.4,1011.5,9.4,17.7,0.4,6.9,92,92.6,0.0,0.3,0.1,0.0,1.0,55,89,6,52.4,24.1,24.1,6.3,23.8,10
AG_CT,Huyện Chợ Mới - An Giang,An Giang,Chợ Mới,10.5333,105.3833,2026-03-10 15:45:54,openmeteo,high,2026-03-10T15:45,,33.2,34.2,22.0,27.8,46,95,41,70.3,1009.3,1014.8,1007.3,1011.4,8.6,16.2,0.4,6.6,90,94.4,0.0,0.6,0.1,0.1,1.5,70,91,0,53.0,24.1,24.1,10.8,23.8,10
AG_PT,Huyện Phú Tân - An Giang,An Giang,Phú Tân,10.65,105.2833,2026-03-10 15:45:57,openmeteo,high,2026-03-10T15:45,,33.6,34.7,21.9,28.0,43,94,39,68.3,1009.3,1014.8,1007.3,1011.4,10.2,13.8,0.0,6.3,67,89.6,0.0,0.2,0.1,0.0,0.9,57,94,5,54.8,24.1,24.1,4.5,23.7,10
AG_TV,Huyện Thoại Sơn - An Giang,An Giang,Thoại Sơn,10.2667,105.2667,2026-03-10 15:45:55,openmeteo,high,2026-03-10T15:45,,32.6,34.2,22.6,27.6,51,94,43,70.9,1009.5,1014.7,1007.4,1011.4,7.6,19.6,1.5,7.8,109,94.1,0.0,1.4,0.1,0.1,3.2,68,89,7,55.7,24.1,24.1,6.0,23.8,10
AG_TX,Huyện Tri Tôn - An Giang,An Giang,Tri Tôn,10.4167,105.0,2026-03-10 15:45:56,openmeteo,high,2026-03-10T15:45,,33.0,34.4,22.9,28.1,46,90,40,68.9,1009.5,1014.8,1007.4,1011.5,11.3,17.7,0.4,7.4,83,92.9,0.0,0.4,0.1,0.0,1.0,64,93,4,56.3,24.1,24.1,4.6,23.8,10
AG_TN,Huyện Tịnh Biên - An Giang,An Giang,Tịnh Biên,10.55,105.0,2026-03-10 15:45:56,openmeteo,high,2026-03-10T15:45,,33.6,34.8,22.7,28.5,43,91,39,66.7,1009.4,1014.9,1007.5,1011.5,11.2,17.5,0.7,7.6,75,88.6,0.0,0.2,0.1,0.0,0.4,70,90,0,56.4,24.1,24.1,4.6,23.8,10
AG_CD,Thành phố Châu Đốc - An Giang,An Giang,Châu Đốc,10.7,105.1167,2026-03-10 15:45:52,openmeteo,high,2026-03-10T15:45,,34.0,34.6,22.5,28.2,41,91,38,66.5,1009.3,1014.9,1007.3,1011.4,15.2,17.3,0.4,7.0,59,83.1,0.0,0.3,0.1,0.0,0.8,51,100,5,54.1,24.1,24.1,3.2,23.8,10
AG_LX,Thành phố Long Xuyên - An Giang,An Giang,Long Xuyên,10.3865,105.4351,2026-03-10 15:45:54,openmeteo,high,2026-03-10T15:45,,33.1,34.4,22.4,27.7,48,94,40,70.0,1009.4,1014.7,1007.3,1011.4,8.7,19.1,0.8,7.3,107,92.2,0.0,0.3,0.1,0.0,1.1,58,96,2,55.7,24.1,24.1,10.8,23.8,10
AG_AP,Thị xã Tân Châu - An Giang,An Giang,Tân Châu,10.8,105.2167,2026-03-10 15:45:53,openmeteo,high,2026-03-10T15:45,,33.9,34.9,21.8,28.1,41,94,37,67.7,1009.2,1014.9,1007.2,1011.4,11.6,14.5,0.8,6.6,60,88.2,0.0,0.2,0.1,0.0,0.6,60,100,10,51.9,24.1,24.1,4.5,23.7,10
BR_CH,Huyện Châu Đức - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Châu Đức,10.65,107.25,2026-03-10 15:45:51,openmeteo,high,2026-03-10T15:45,,29.6,34.3,21.7,27.0,67,96,36,68.0,1010.8,1014.9,1007.7,1011.6,15.9,25.5,0.0,11.6,108,91.9,0.0,0.4,0.1,0.1,2.8,57,100,0,48.8,24.1,24.1,9.6,23.9,5
BR_CD,Huyện Côn Đảo - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Côn Đảo,8.6822,106.6089,2026-03-10 15:45:50,openmeteo,high,2026-03-10T15:45,,26.8,27.1,25.9,26.4,79,83,74,79.2,1010.6,1014.4,1008.6,1011.6,27.1,36.0,22.1,29.1,65,70.6,0.0,0.0,0.0,0.0,0.0,35,100,10,47.5,24.1,24.1,24.1,24.1,5
BR_LD,Huyện Long Điền - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Long Điền,10.4667,107.2333,2026-03-10 15:45:51,openmeteo,high,2026-03-10T15:45,,30.1,33.6,23.2,27.6,64,92,44,68.5,1010.8,1014.9,1008.2,1011.6,18.6,28.0,0.0,14.7,105,90.0,0.0,0.3,0.1,0.1,1.3,52,100,0,48.3,24.1,24.1,22.2,24.1,10
BR_XM,Huyện Xuyên Mộc - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Xuyên Mộc,10.6333,107.4333,2026-03-10 15:45:50,openmeteo,high,2026-03-10T15:45,,29.3,34.1,22.2,26.7,68,96,37,70.4,1010.8,1015.1,1007.8,1011.7,15.3,24.2,0.5,10.1,105,85.2,0.1,0.6,0.1,0.1,3.0,74,100,0,49.1,24.1,24.1,13.6,24.0,30
BR_DD,Huyện Đất Đỏ - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Đất Đỏ,10.5,107.2833,2026-03-10 15:45:49,openmeteo,high,2026-03-10T15:45,,30.1,33.6,23.1,27.6,64,92,44,68.5,1010.8,1014.9,1008.2,1011.6,18.6,28.0,0.0,14.7,105,90.0,0.0,0.3,0.1,0.1,1.3,52,100,0,48.3,24.1,24.1,22.2,24.1,10
BR_BR,Thành phố Bà Rịa - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Bà Rịa,10.5,107.1833,2026-03-10 15:45:49,openmeteo,high,2026-03-10T15:45,,30.1,32.5,24.8,27.8,65,89,48,69.2,1010.5,1014.9,1008.1,1011.5,12.9,21.0,0.7,10.4,117,98.9,0.0,0.3,0.1,0.0,1.0,56,100,0,45.2,24.1,24.1,22.2,24.1,10
BR_VT,Thành phố Vũng Tàu - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Vũng Tàu,10.346,107.0843,2026-03-10 15:45:51,openmeteo,high,2026-03-10T15:45,,30.1,32.5,24.8,27.8,65,89,48,69.2,1010.5,1014.9,1008.1,1011.5,12.9,21.0,0.7,10.4,117,98.9,0.0,0.3,0.1,0.0,1.0,56,100,0,45.2,24.1,24.1,22.2,24.1,10
BR_PT,Thị xã Phú Mỹ - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Phú Mỹ,10.6,107.05,2026-03-10 15:45:49,openmeteo,high,2026-03-10T15:45,,31.0,34.3,24.2,27.8,61,93,37,68.7,1010.3,1014.9,1007.6,1011.4,13.5,21.3,0.4,8.3,138,107.1,0.0,0.4,0.1,0.0,0.7,37,100,0,46.3,24.1,24.1,8.0,24.0,10
BD_BA,Huyện Bàu Bàng - Bình Dương,Bình Dương,Bàu Bàng,11.25,106.8,2026-03-10 15:45:41,openmeteo,high,2026-03-10T15:45,,33.8,35.4,21.7,28.1,41,91,30,62.4,1009.4,1014.9,1006.6,1011.3,7.0,17.8,0.7,5.7,111,66.0,0.0,1.1,0.1,0.1,2.2,77,100,0,46.9,24.1,24.1,16.8,24.1,10
BD_BC,Huyện Bắc Tân Uyên - Bình Dương,Bình Dương,Bắc Tân Uyên,11.1667,106.8667,2026-03-10 15:45:43,openmeteo,high,2026-03-10T15:45,,32.0,35.6,22.0,28.0,52,94,30,63.4,1009.9,1014.9,1006.8,1011.3,14.2,18.4,0.0,5.6,153,125.3,0.0,1.1,0.2,0.1,2.9,73,100,0,47.7,24.1,24.1,16.8,24.1,10
BD_DH,Huyện Dầu Tiếng - Bình Dương,Bình Dương,Dầu Tiếng,11.2667,106.3667,2026-03-10 15:45:45,openmeteo,high,2026-03-10T15:45,,34.2,35.5,22.4,28.2,43,95,31,64.6,1009.3,1014.8,1006.8,1011.3,7.3,16.8,0.5,6.1,79,43.6,0.0,1.4,0.1,0.1,3.3,57,100,0,40.7,24.1,24.1,20.4,24.1,10
BD_PG,Huyện Phú Giáo - Bình Dương,Bình Dương,Phú Giáo,11.3333,106.7667,2026-03-10 15:45:44,openmeteo,high,2026-03-10T15:45,,33.8,35.5,21.5,28.1,43,91,31,61.9,1009.3,1014.9,1006.6,1011.3,6.1,18.9,0.8,5.5,87,52.7,0.0,0.5,0.1,0.1,1.9,61,100,0,45.5,24.1,24.1,16.8,24.1,10
BD_TDM,Thành phố Thủ Dầu Một - Bình Dương,Bình Dương,Thủ Dầu Một,10.9804,106.6519,2026-03-10 15:45:40,openmeteo,high,2026-03-10T15:45,,33.4,35.3,22.8,28.1,45,94,31,66.1,1009.5,1014.9,1006.8,1011.3,11.5,19.4,0.4,5.9,136,73.4,0.0,2.3,0.1,0.2,4.0,74,100,0,46.1,24.1,24.1,5.8,23.9,10
BD_BG,Thị xã Bến Cát - Bình Dương,Bình Dương,Bến Cát,11.15,106.6,2026-03-10 15:45:40,openmeteo,high,2026-03-10T15:45,,33.3,35.3,22.1,28.1,45,94,31,65.2,1009.6,1014.9,1006.7,1011.3,10.9,18.1,0.0,5.6,136,78.4,0.0,0.7,0.1,0.1,2.0,85,100,0,47.1,24.1,24.1,13.0,24.0,10
BD_DT,Thị xã Dĩ An - Bình Dương,Bình Dương,Dĩ An,10.9,106.7667,2026-03-10 15:45:41,openmeteo,high,2026-03-10T15:45,,32.3,35.7,22.9,28.0,50,95,30,66.1,1009.8,1014.8,1006.8,1011.3,12.6,20.3,0.4,6.3,143,113.8,0.0,0.1,0.1,0.0,0.2,69,100,0,47.3,24.1,24.1,5.8,23.9,10
BD_TN,Thị xã Thuận An - Bình Dương,Bình Dương,Thuận An,10.9333,106.7,2026-03-10 15:45:41,openmeteo,high,2026-03-10T15:45,,32.5,35.9,23.1,28.2,50,95,30,66.1,1009.8,1014.8,1006.8,1011.3,12.6,20.3,0.4,6.3,143,113.8,0.0,0.1,0.1,0.0,0.2,69,100,0,47.3,24.1,24.1,5.8,23.9,10
BD_TU,Thị xã Tân Uyên - Bình Dương,Bình Dương,Tân Uyên,11.0667,106.8,2026-03-10 15:45:40,openmeteo,high,2026-03-10T15:45,,33.5,35.5,22.3,28.3,45,94,31,65.2,1009.6,1014.9,1006.7,1011.3,10.9,18.1,0.0,5.6,136,78.4,0.0,0.7,0.1,0.1,2.0,85,100,0,47.1,24.1,24.1,5.8,23.9,10
BP_PL,Thị xã Phước Long - Bình Phước,Bình Phước,Phước Long,11.8333,106.9667,2026-03-10 15:47:23,openmeteo,high,2026-03-10T15:45,,33.3,35.7,20.2,27.8,42,90,27,58.8,1009.8,1015.1,1006.8,1011.5,13.6,16.6,0.4,5.1,53,51.4,0.0,0.2,0.2,0.0,0.6,68,89,0,36.7,24.1,24.1,24.1,24.1,10
BT_HD,Huyện Hàm Thuận Bắc - Bình Thuận,Bình Thuận,Hàm Thuận Bắc,11.0833,108.1167,2026-03-10 15:46:55,openmeteo,high,2026-03-10T15:45,,29.4,31.8,19.5,25.1,55,95,35,71.2,1010.8,1016.2,1008.5,1012.8,14.4,20.6,0.4,7.2,89,68.7,0.0,0.3,0.1,0.1,1.9,87,100,0,50.2,24.1,24.1,24.1,24.1,5
BT_PH,Huyện Phú Quý - Bình Thuận,Bình Thuận,Phú Quý,10.5,108.9333,2026-03-10 15:46:56,openmeteo,high,2026-03-10T15:45,,25.3,25.8,24.7,25.3,86,88,75,83.0,1011.6,1015.5,1009.4,1012.4,39.8,44.5,28.9,36.8,42,43.2,0.0,0.0,0.0,0.0,0.0,73,100,6,52.5,24.1,24.1,24.1,24.1,15
BT_PT,Thành phố Phan Thiết - Bình Thuận,Bình Thuận,Phan Thiết,10.9333,108.1,2026-03-10 15:46:54,openmeteo,high,2026-03-10T15:45,,31.2,33.7,20.6,26.6,50,98,35,66.9,1010.2,1015.4,1008.1,1012.0,30.2,30.2,0.4,11.2,81,62.4,0.0,0.0,0.0,0.0,0.0,45,100,0,49.1,24.1,24.1,24.1,24.1,10
BT_LC,Thị xã La Gi - Bình Thuận,Bình Thuận,La Gi,10.6667,107.7667,2026-03-10 15:46:55,openmeteo,high,2026-03-10T15:45,,29.3,32.7,21.2,26.5,65,96,43,69.5,1010.8,1015.2,1008.5,1012.0,21.6,26.3,1.8,13.3,88,78.3,0.1,0.5,0.1,0.0,1.2,76,100,0,49.8,24.1,24.1,21.4,24.1,30
BT_PQ2,Đảo Phú Quý - Bình Thuận,Bình Thuận,Phú Quý,10.5,108.9333,2026-03-10 15:47:40,openmeteo,high,2026-03-10T15:45,,25.3,25.8,24.7,25.3,86,88,75,83.0,1011.6,1015.5,1009.4,1012.4,39.8,44.5,28.9,36.8,42,43.2,0.0,0.0,0.0,0.0,0.0,73,100,6,52.5,24.1,24.1,24.1,24.1,15
BD_AL,Huyện An Lão - Bình Định,Bình Định,An Lão,14.5667,108.9,2026-03-10 15:46:49,openmeteo,high,2026-03-10T15:45,,22.3,26.2,19.4,21.7,87,100,64,88.8,1017.3,1020.4,1013.6,1017.5,11.2,14.8,1.8,7.0,21,14.3,0.0,0.8,0.1,0.5,11.1,100,100,59,91.2,7.9,24.1,6.8,20.0,10
BD_HV,Huyện Hoài Ân - Bình Định,Bình Định,Hoài Ân,14.35,108.9,2026-03-10 15:46:50,openmeteo,high,2026-03-10T15:45,,21.9,25.5,18.2,20.9,79,93,57,80.8,1016.4,1019.6,1013.3,1016.8,15.1,21.5,3.5,9.9,33,27.8,0.0,0.3,0.1,0.1,2.1,95,100,45,84.3,13.1,24.1,8.3,21.2,0
BD_QN,Thành phố Quy Nhơn - Bình Định,Bình Định,Quy Nhơn,13.7667,109.2333,2026-03-10 15:46:48,openmeteo,high,2026-03-10T15:45,,24.9,28.9,22.0,24.2,79,93,55,80.9,1015.4,1018.3,1012.4,1015.6,20.7,23.5,2.5,11.4,17,4.6,0.1,0.9,0.1,1.1,25.7,88,100,24,81.3,21.8,24.1,4.3,21.6,25
