station_id,station_name,province,district,latitude,longitude,timestamp,data_source,data_quality,data_time,error_reason,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability
AG_AT,Huyện An Phú - An Giang,An Giang,An Phú,10.8333,105.0833,2026-03-10 15:53:47,openmeteo,high,2026-03-10T15:45,,33.8,34.8,22.3,28.2,42,92,36,66.7,1009.3,1015.0,1007.2,1011.4,14.9,18.1,0.4,6.8,53,84.6,0.0,0.3,0.1,0.0,1.0,56,100,0,49.9,24.1,24.1,3.2,23.8,10
AG_CL,Huyện Châu Phú - An Giang,An Giang,Châu Phú,10.5667,105.1667,2026-03-10 15:53:49,openmeteo,high,2026-03-10T15:45,,33.6,34.7,22.3,28.1,43,92,39,67.3,1009.3,1014.9,1007.4,1011.5,10.8,15.3,0.4,6.8,69,89.1,0.0,0.2,0.1,0.0,0.7,56,95,4,54.1,24.1,24.1,6.3,23.8,10
AG_CP,Huyện Châu Thành - An Giang,An Giang,Châu Thành,10.45,105.25,2026-03-10 15:53:48,openmeteo,high,2026-03-10T15:45,,33.1,34.1,22.0,27.6,46,94,41,71.2,1009.4,1014.8,1007.4,1011.5,9.4,17.7,0.4,6.9,92,92.6,0.0,0.3,0.1,0.0,1.0,55,89,6,52.4,24.1,24.1,6.3,23.8,10
AG_CT,Huyện Chợ Mới - An Giang,An Giang,Chợ Mới,10.5333,105.3833,2026-03-10 15:53:50,openmeteo,high,2026-03-10T15:45,,33.2,34.2,22.0,27.8,46,95,41,70.3,1009.3,1014.8,1007.3,1011.4,8.6,16.2,0.4,6.6,90,94.4,0.0,0.6,0.1,0.1,1.5,70,91,0,53.0,24.1,24.1,10.8,23.8,10
AG_PT,Huyện Phú Tân - An Giang,An Giang,Phú Tân,10.65,105.2833,2026-03-10 15:54:00,statistical,medium,2026-03-10T15:54:00.015355,,30.7,34.0,24.4,28.9,75,85,66,75.4,1006.0,1019.0,1005.0,1011.2,3.1,5.8,1.3,3.6,353,322.7,0.0,7.3,0.1,0.6,13.8,65,75,46,59.4,12.0,15.4,10.3,12.9,10
AG_TV,Huyện Thoại Sơn - An Giang,An Giang,Thoại Sơn,10.2667,105.2667,2026-03-10 15:53:51,openmeteo,high,2026-03-10T15:45,,32.6,34.2,22.6,27.6,51,94,43,70.9,1009.5,1014.7,1007.4,1011.4,7.6,19.6,1.5,7.8,109,94.1,0.0,1.4,0.1,0.1,3.2,68,89,7,55.7,24.1,24.1,6.0,23.8,10
AG_TX,Huyện Tri Tôn - An Giang,An Giang,Tri Tôn,10.4167,105.0,2026-03-10 15:53:54,openmeteo,high,2026-03-10T15:45,,33.0,34.4,22.9,28.1,46,90,40,68.9,1009.5,1014.8,1007.4,1011.5,11.3,17.7,0.4,7.4,83,92.9,0.0,0.4,0.1,0.0,1.0,64,93,4,56.3,24.1,24.1,4.6,23.8,10
AG_TN,Huyện Tịnh Biên - An Giang,An Giang,Tịnh Biên,10.55,105.0,2026-03-10 15:53:51,openmeteo,high,2026-03-10T15:45,,33.6,34.8,22.7,28.5,43,91,39,66.7,1009.4,1014.9,1007.5,1011.5,11.2,17.5,0.7,7.6,75,88.6,0.0,0.2,0.1,0.0,0.4,70,90,0,56.4,24.1,24.1,4.6,23.8,10
AG_CD,Thành phố Châu Đốc - An Giang,An Giang,Châu Đốc,10.7,105.1167,2026-03-10 15:53:45,openmeteo,high,2026-03-10T15:45,,34.0,34.6,22.5,28.2,41,91,38,66.5,1009.3,1014.9,1007.3,1011.4,15.2,17.3,0.4,7.0,59,83.1,0.0,0.3,0.1,0.0,0.8,51,100,5,54.1,24.1,24.1,3.2,23.8,10
AG_LX,Thành phố Long Xuyên - An Giang,An Giang,Long Xuyên,10.3865,105.4351,2026-03-10 15:53:45,openmeteo,high,2026-03-10T15:45,,33.1,34.4,22.4,27.7,48,94,40,70.0,1009.4,1014.7,1007.3,1011.4,8.7,19.1,0.8,7.3,107,92.2,0.0,0.3,0.1,0.0,1.1,58,96,2,55.7,24.1,24.1,10.8,23.8,10
